track,kind,level,key,n_parcels,av_base,pred_total,pred_land,pred_imps,share_report,share_model,run,mode,scenario,act_total,act_land,act_imps,act_prev,act_n,nbhds,area_name,err_total,err_land,err_imps,miss_usd,n_parcels_all,av_base_all,coverage_ratio,coverage_basis,count_ratio,coverage_flag,cell_type,cell_label,actual_scope,mode_lab
com,specialty,spec,250,62,1922590400,-0.00187145097504649,-0.00153931208387126,-0.0045897090172673,0,1,anchored,model_rows,optimistic,0.0043,,,8724260000,,,,-0.00617145097504649,,,-11865172.398695,62,1922590400,0.220372891225158,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 250,countywide specialty report,Model-sourced parcels (anchored run)
com,specialty,spec,250,62,1922590400,-0.00222907728923138,-0.00131170354989429,-0.00973695610418024,0,1,anchored,model_rows,pessimistic,0.0043,,,8724260000,,,,-0.00652907728923139,,,-12552741.3171343,62,1922590400,0.220372891225158,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 250,countywide specialty report,Model-sourced parcels (anchored run)
com,specialty,spec,413,46,175209900,0.00667509196980243,0.00690017018372302,0.00193198905402547,0,1,anchored,model_rows,baseline,0.0051,,,798729150,,,,0.00157509196980243,,,275971.706519886,46,175209900,0.219360843409809,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 413,countywide specialty report,Model-sourced parcels (anchored run)
com,specialty,spec,413,46,175209900,0.00323705235676952,0.00476081026609054,-0.0288732992261271,0,1,anchored,model_rows,optimistic,0.0051,,,798729150,,,,-0.00186294764323048,,,-326406.870275648,46,175209900,0.219360843409809,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 413,countywide specialty report,Model-sourced parcels (anchored run)
com,specialty,spec,413,46,175209900,0.00275584618349378,0.00463370859032874,-0.0368165962228204,0,1,anchored,model_rows,pessimistic,0.0051,,,798729150,,,,-0.00234415381650622,,,-410718.955774673,46,175209900,0.219360843409809,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 413,countywide specialty report,Model-sourced parcels (anchored run)
com,specialty,spec,520,7,153637700,-0.021383669257112,0.00783470455712454,-0.0515719198397107,0,1,anchored,model_rows,baseline,0.0102,,,3291444600,,,,-0.031583669257112,,,-4852442.3022234,7,153637700,0.0466778933481062,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 520,countywide specialty report,Model-sourced parcels (anchored run)
com,specialty,spec,520,7,153637700,0.00516572996994347,0.00582282488355412,0.00448682340126383,0,1,anchored,model_rows,optimistic,0.0102,,,3291444600,,,,-0.00503427003005653,,,-773453.668596817,7,153637700,0.0466778933481062,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 520,countywide specialty report,Model-sourced parcels (anchored run)
com,specialty,spec,520,7,153637700,0.0240452636124779,0.00602657269348339,0.0426620682331365,0,1,anchored,model_rows,pessimistic,0.0102,,,3291444600,,,,0.0138452636124779,,,2127154.4573148,7,153637700,0.0466778933481062,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 520,countywide specialty report,Model-sourced parcels (anchored run)
com,specialty,spec,800,43,2751993100,0.054534219392854,-0.00829299673216366,0.0663658409075769,0,1,anchored,model_rows,baseline,-0.1229,,,6583234800,,,,0.177434219392854,,,488297747.47302,43,2751993100,0.41803052505434,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 800,countywide specialty report,Model-sourced parcels (anchored run)
com,specialty,spec,800,43,2751993100,0.067827265374905,-0.00630910578547939,0.0817886269972197,0,1,anchored,model_rows,optimistic,-0.1229,,,6583234800,,,,0.190727265374905,,,524880118.293608,43,2751993100,0.41803052505434,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 800,countywide specialty report,Model-sourced parcels (anchored run)
com,specialty,spec,800,43,2751993100,0.0446179079292748,-0.00826798235545767,0.0545773789342134,0,1,anchored,model_rows,pessimistic,-0.1229,,,6583234800,,,,0.167517907929275,,,461008126.7478,43,2751993100,0.41803052505434,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 800,countywide specialty report,Model-sourced parcels (anchored run)
com,specialty,spec_region,100|R1,4104,32123812746,0.0123483886868561,0.0136851402004288,0.0114915565227136,0,1,anchored,model_rows,baseline,-0.0836,,,,,"5,10,15,20,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,110,115,125,130,135,140,145,150,155,225,230,235,415,420",Central / North,0.095948388686856,,,3082228071.45699,4104,32123812746,,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 100 Central / North,specialty region (multi-city),Model-sourced parcels (anchored run)
com,specialty,spec_region,100|R1,4104,32123812746,-0.0170507139107232,-0.010297046492946,-0.0213796856086915,0,1,anchored,model_rows,optimistic,-0.0836,,,,,"5,10,15,20,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,110,115,125,130,135,140,145,150,155,225,230,235,415,420",Central / North,0.0665492860892768,,,2137816804.71191,4104,32123812746,,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 100 Central / North,specialty region (multi-city),Model-sourced parcels (anchored run)
com,specialty,spec_region,100|R1,4104,32123812746,-0.0370897001699219,-0.00972275890985208,-0.0546313863155798,0,1,anchored,model_rows,pessimistic,-0.0836,,,,,"5,10,15,20,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,110,115,125,130,135,140,145,150,155,225,230,235,415,420",Central / North,0.0465102998300781,,,1494088162.50175,4104,32123812746,,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 100 Central / North,specialty region (multi-city),Model-sourced parcels (anchored run)
com,specialty,spec_region,100|R2,385,1707651560,0.0452938944602548,0.021001248803503,0.0591493231797593,0,1,anchored,model_rows,baseline,-0.1009,,,,,"160,165,170,175,185,195,200,205,215,220,240,245,250,255,270,285,290,295,300,305,310,315,320,325,330,440,460,465,475",South,0.146193894460255,,,249648231.937529,385,1707651560,,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 100 South,specialty region (multi-city),Model-sourced parcels (anchored run)
com,specialty,spec_region,100|R2,385,1707651560,0.0109468930753487,-0.0018966189291969,0.0182722526760071,0,1,anchored,model_rows,optimistic,-0.1009,,,,,"160,165,170,175,185,195,200,205,215,220,240,245,250,255,270,285,290,295,300,305,310,315,320,325,330,440,460,465,475",South,0.111846893075349,,,190995521.441272,385,1707651560,,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 100 South,specialty region (multi-city),Model-sourced parcels (anchored run)
com,specialty,spec_region,100|R2,385,1707651560,-0.0110691846413623,-0.00199529489615347,-0.0162445218339353,0,1,anchored,model_rows,pessimistic,-0.1009,,,,,"160,165,170,175,185,195,200,205,215,220,240,245,250,255,270,285,290,295,300,305,310,315,320,325,330,440,460,465,475",South,0.0898308153586377,,,153399731.98325,385,1707651560,,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 100 South,specialty region (multi-city),Model-sourced parcels (anchored run)
